temperatura,humedad,ruido,clase
-15,96,98,-4
7,78,70,-4
2,30,33,-4
44,3,62,-4
-3,21,98,-4
6,65,88,-4
7,28,59,-4
41,31,73,-4
-15,43,26,-1
26,5,58,-4
17,78,67,-4
46,51,2,-4
27,17,22,-2
5,66,86,-4
4,51,86,-4
18,1,10,-4
18,33,61,-4
49,5,19,-4
-15,72,61,-4
48,27,53,-4
22,51,12,+1
45,78,66,-4
-14,67,82,-4
30,76,11,-4
18,89,44,-4
15,83,61,-4
48,29,64,-4
10,41,34,-1
14,78,54,-4
-16,76,44,-4
48,80,28,-4
46,75,53,-4
14,85,96,-4
10,66,10,-4
48,47,20,-1
-17,80,35,-4
13,40,78,-4
12,63,97,-4
5,95,88,-4
-11,46,74,-4
29,87,52,-2
27,1,71,-4
8,81,75,-4
33,33,87,-4
-12,52,99,-4
33,22,92,-4
-6,48,56,-4
2,30,40,-4
38,39,10,-1
-8,33,29,-4
35,8,22,-4
-17,31,88,-4
11,91,49,-4
39,65,89,-4
19,88,100,-4
-7,45,43,-1
28,45,94,-3
6,48,70,-4
3,16,25,-4
47,77,15,-4
50,29,70,-4
4,25,41,-4
30,57,84,-4
10,91,64,-4
3,76,15,-4
42,11,27,-4
7,23,43,-4
46,31,27,-4
-12,66,81,-4
2,54,71,-4
-10,5,90,-4
20,17,67,-4
-18,93,30,-4
4,70,51,-4
23,12,69,-4
29,72,29,-2
7,83,86,-4
-9,72,100,-4
7,40,63,-4
23,85,84,-4
-13,15,37,-4
24,24,94,-4
25,35,62,-3
-5,59,82,-4
-3,82,6,-4
35,15,79,-4
49,51,45,-1
-1,34,85,-4
42,14,89,-4
30,43,4,-4
10,58,62,-4
-16,45,84,-4
36,39,26,-1
-18,44,10,-1
-14,16,24,-4
-16,88,93,-4
-10,7,41,-4
19,77,53,-4
-8,12,89,-4
10,68,70,-4
22,100,60,-4
29,6,56,-4
-11,63,71,-4
-18,8,49,-4
45,40,49,-1
33,95,43,-4
38,17,64,-4
18,83,39,-4
7,39,59,-4
-12,64,32,-4
-6,39,24,-1
-15,55,68,-4
5,57,56,-4
-12,94,80,-4
29,0,97,-4
1,59,44,-4
51,19,46,-4
27,63,37,-2
-5,89,0,-4
33,82,99,-4
42,79,48,-4
-6,58,17,-4
16,39,19,-1
5,83,88,-4
15,13,77,-4
17,58,97,-4
33,32,82,-4
-10,76,51,-4
28,88,25,-2
2,54,69,-4
36,61,78,-4
21,47,60,-3
35,61,87,-4
-10,25,83,-4
20,42,101,-4
-13,42,25,-1
-14,12,20,-4
-17,86,55,-4
-18,72,78,-4
20,53,85,-4
27,52,16,+1
38,18,29,-4
-1,69,42,-4
11,58,17,-4
19,24,17,-4
36,5,9,-4
16,97,30,-4
29,68,40,-2
31,78,41,-4
47,66,76,-4
7,74,22,-4
37,4,32,-4
8,59,62,-4
44,82,9,-4
40,30,79,-4
13,34,46,-4
38,91,42,-4
31,16,101,-4
36,22,48,-4
47,15,11,-4
8,60,87,-4
30,34,45,-4
9,18,29,-4
-18,43,42,-1
31,24,21,-4
-17,8,39,-4
-10,79,82,-4
46,69,79,-4
-18,85,56,-4
37,69,48,-4
5,12,56,-4
32,95,76,-4
-15,69,19,-4
16,48,20,-1
47,52,70,-4
18,48,20,-1
31,75,76,-4
47,60,70,-4
-11,36,36,-1
11,100,52,-4
4,53,77,-4
-14,39,4,-4
10,34,72,-4
49,61,70,-4
48,82,77,-4
-9,23,68,-4
23,63,63,-4
4,4,49,-4
20,31,38,-4
6,89,50,-4
-14,63,21,-4
31,69,43,-4
-2,101,53,-4
29,58,42,-2
32,56,83,-4
33,35,40,-1
50,40,91,-4
9,9,12,-4
11,44,11,-1
8,93,99,-4
31,24,8,-4
-3,22,94,-4
26,16,38,-2
14,66,52,-4
-7,12,37,-4
-10,49,87,-4
37,38,83,-4
-11,53,11,-1
32,52,72,-4
51,66,59,-4
-3,88,65,-4
-3,7,61,-4
-6,48,32,-1
-2,7,98,-4
34,101,65,-4
7,8,64,-4
7,31,82,-4
-15,41,80,-4
8,56,7,-4
-10,99,83,-4
5,73,81,-4
18,54,41,-1
44,33,15,-4
23,79,40,-2
-13,4,35,-4
6,89,34,-4
-8,64,47,-4
-7,49,9,-1
27,29,53,-2
38,10,49,-4
4,14,28,-4
43,21,51,-4
32,25,64,-4
38,29,39,-4
-17,25,42,-4
17,63,93,-4
8,88,26,-4
15,78,53,-4
-17,92,62,-4
20,92,24,-4
41,46,68,-4
14,81,35,-4
28,95,1,-4
16,63,25,-4
2,76,57,-4
10,42,50,-1
51,16,68,-4
2,48,78,-4
-16,50,17,-1
40,44,49,-1
40,82,22,-4
15,76,35,-4
-5,80,88,-4
29,15,2,-4
32,25,56,-4
42,94,67,-4
34,79,46,-4
24,79,69,-4
15,27,13,-4
51,35,25,-1
38,69,27,-4
17,9,75,-4
12,42,47,-1
-17,67,33,-4
-11,12,84,-4
17,75,6,-4
2,58,27,-4
-13,96,56,-4
39,88,89,-4
37,16,45,-4
33,43,0,-4
38,31,99,-4
49,34,60,-4
-2,60,46,-4
43,26,24,-4
-15,21,54,-4
-2,101,20,-4
-4,54,54,-1
1,76,26,-4
51,49,46,-1
-16,100,74,-4
0,57,37,-4
50,78,1,-4
-4,58,0,-4
49,58,37,-4
37,67,88,-4
38,91,97,-4
26,40,67,-3
18,31,45,-4
8,100,48,-4
17,38,35,-1
14,91,8,-4
30,18,67,-4
32,43,46,-1
31,55,17,-1
24,29,37,-2
-6,65,101,-4
-5,71,50,-4
7,84,40,-4
6,82,100,-4
24,84,86,-4
17,98,47,-4
39,29,86,-4
2,50,56,-4
-4,82,41,-4
12,31,47,-4
17,21,32,-4
14,80,15,-4
-10,75,54,-4
-10,43,79,-4
-9,54,98,-4
23,63,55,-2
39,30,60,-4
26,52,77,-3
38,20,15,-4
6,24,53,-4
31,64,65,-4
8,14,90,-4
17,1,96,-4
44,71,41,-4
42,51,33,-1
1,39,0,-4
-6,63,34,-4
31,82,59,-4
10,90,79,-4
40,25,63,-4
23,78,67,-4
47,86,7,-4
9,93,7,-4
24,78,89,-4
33,95,41,-4
12,63,6,-4
-4,8,48,-4
-2,19,87,-4
15,39,44,-1
8,98,20,-4
30,6,79,-4
14,67,67,-4
-9,24,72,-4
9,15,11,-4
39,51,15,-1
-5,47,58,-4
17,68,61,-4
-16,29,47,-4
39,3,73,-4
-11,6,77,-4
17,63,97,-4
22,5,85,-4
27,52,0,-3
45,91,56,-4
33,11,26,-4
0,40,87,-4
-6,47,54,-1
-8,42,69,-4
14,8,17,-4
18,26,24,-4
41,34,97,-4
-14,64,1,-4
10,63,46,-4
17,20,21,-4
12,58,100,-4
-14,100,35,-4
-6,81,49,-4
19,55,8,-1
-3,65,98,-4
-5,94,100,-4
-18,71,85,-4
-3,25,25,-4
-12,17,61,-4
2,56,70,-4
48,36,58,-4
14,44,35,-1
10,46,96,-4
21,13,94,-4
27,5,49,-2
30,2,41,-4
15,36,13,-1
14,26,49,-4
4,34,22,-4
8,42,63,-4
36,101,3,-4
13,58,53,-4
-11,77,57,-4
22,39,68,-3
42,62,36,-4
18,51,42,-1
20,6,36,-4
15,1,79,-4
15,94,11,-4
10,96,52,-4
26,86,54,-2
7,25,26,-4
-12,82,91,-4
20,2,52,-4
2,51,54,-1
-4,57,72,-4
5,92,5,-4
18,73,69,-4
27,47,72,-3
9,61,27,-4
27,63,19,-2
-9,76,97,-4
17,81,29,-4
48,89,87,-4
12,39,94,-4
5,41,52,-1
1,0,66,-4
3,45,67,-4
47,55,52,-1
-11,36,85,-4
1,34,73,-4
-3,7,16,-4
-17,62,89,-4
-5,65,76,-4
50,10,25,-4
4,71,67,-4
43,24,17,-4
37,99,57,-4
42,46,51,-1
36,83,58,-4
14,53,14,-1
40,10,95,-4
-16,75,64,-4
39,60,90,-4
29,22,78,-4
3,17,85,-4
-8,44,16,-1
30,39,14,-1
-11,8,80,-4
3,80,0,-4
-7,48,68,-4
-18,69,7,-4
-5,26,41,-4
15,78,79,-4
27,96,38,-2
6,100,74,-4
3,62,31,-4
9,27,67,-4
28,75,42,-2
-7,101,0,-4
-8,74,58,-4
7,75,85,-4
30,80,4,-4
24,42,95,-3
-17,96,55,-4
-3,14,45,-4
14,61,63,-4
48,34,36,-4
7,91,49,-4
36,60,3,-4
-1,95,9,-4
36,8,99,-4
19,63,55,-4
-16,38,94,-4
-5,75,70,-4
14,32,26,-4
-15,26,35,-4
47,53,81,-4
-5,55,67,-4
26,66,61,-4
29,97,26,-2
-10,38,30,-1
-17,78,64,-4
2,17,85,-4
10,11,56,-4
-11,0,34,-4
8,42,62,-4
5,48,48,-1
24,24,85,-4
12,7,83,-4
36,22,34,-4
-15,100,82,-4
24,48,59,-3
-14,16,33,-4
33,49,27,-1
38,79,5,-4
-8,52,89,-4
9,63,21,-4
25,29,39,-2
32,51,65,-4
31,21,45,-4
-13,92,99,-4
31,93,47,-4
18,71,0,-4
22,12,36,-2
29,24,20,-2
40,89,40,-4
38,50,74,-4
32,32,49,-4
21,33,71,-4
-12,86,55,-4
14,79,99,-4
41,93,18,-4
32,20,0,-4
42,96,99,-4
32,39,51,-1
-14,83,25,-4
31,56,88,-4
26,101,57,-4
38,25,27,-4
34,64,46,-4
-14,55,61,-4
21,45,6,+1
25,63,90,-4
-14,16,74,-4
17,32,72,-4
-3,71,9,-4
-10,85,24,-4
14,34,47,-4
-1,98,15,-4
47,85,28,-4
51,1,66,-4
16,32,23,-4
-11,7,23,-4
30,21,27,-4
-10,83,91,-4
28,37,47,+1
14,58,30,-4
-5,92,101,-4
-11,12,96,-4
28,29,44,-2
26,81,26,-2
42,84,7,-4
29,4,44,-2
-1,73,95,-4
18,80,7,-4
30,23,68,-4
-15,63,5,-4
-17,54,13,-1
11,101,4,-4
43,22,7,-4
-11,85,67,-4
14,35,38,-1
48,47,10,-1
20,13,0,-4
37,68,75,-4
11,57,78,-4
8,56,30,-4
35,2,39,-4
-10,36,83,-4
30,59,17,-4
27,23,39,-2
17,85,26,-4
-2,19,54,-4
-2,99,39,-4
47,101,28,-4
9,65,64,-4
26,95,78,-4
31,49,38,-1
1,18,39,-4
-17,57,63,-4
8,76,39,-4
25,77,3,-4
29,22,7,-2
49,79,64,-4
21,96,38,-2
-9,79,70,-4
1,63,77,-4
0,24,95,-4
-5,39,82,-4
13,37,7,-1
-14,50,95,-4
51,39,14,-1
34,4,84,-4
35,64,27,-4
50,86,15,-4
14,82,77,-4
35,42,2,-4
-12,24,97,-4
-5,91,2,-4
26,16,82,-4
21,45,15,+1
21,58,27,-2
39,4,9,-4
-2,24,21,-4
-2,83,53,-4
-16,22,81,-4
38,87,41,-4
48,12,32,-4
-6,36,7,-1
35,9,38,-4
-2,45,85,-4
45,101,28,-4
47,61,71,-4
34,11,37,-4
10,44,29,-1
-6,16,67,-4
7,62,94,-4
48,62,91,-4
18,62,30,-4
32,53,76,-4
31,91,75,-4
15,58,72,-4
-17,99,33,-4
47,53,25,-1
32,62,53,-4
8,22,19,-4
-18,15,64,-4
-14,97,101,-4
-10,21,43,-4
12,13,36,-4
34,97,30,-4
30,50,98,-4
49,65,0,-4
-4,67,22,-4
11,92,83,-4
-13,100,91,-4
41,35,91,-4
-2,11,29,-4
34,59,83,-4
23,96,44,-2
48,60,32,-4
-17,98,74,-4
-15,36,5,-4
2,32,37,-4
39,97,60,-4
47,50,56,-4
6,11,80,-4
26,60,3,-4
-2,41,83,-4
30,82,45,-4
48,16,14,-4
1,100,69,-4
47,67,24,-4
-8,95,52,-4
31,75,94,-4
46,7,101,-4
22,25,50,-2
21,59,49,-2
12,66,2,-4
43,34,46,-4
29,38,92,-3
12,7,44,-4
1,63,18,-4
39,23,35,-4
9,57,95,-4
1,83,46,-4
18,56,51,-4
15,63,26,-4
-6,75,8,-4
-17,55,65,-4
31,67,48,-4
36,79,72,-4
13,68,26,-4
45,26,49,-4
19,4,92,-4
13,24,9,-4
50,41,61,-4
43,46,95,-4
6,12,31,-4
44,86,55,-4
-2,18,39,-4
41,12,28,-4
22,30,12,-2
-5,37,68,-4
-11,7,70,-4
15,4,62,-4
-14,33,76,-4
40,90,1,-4
-1,100,61,-4
34,43,84,-4
6,62,39,-4
4,45,39,-1
47,10,84,-4
18,33,18,-4
-11,63,32,-4
31,20,85,-4
47,11,69,-4
17,91,39,-4
20,50,29,-1
-13,32,100,-4
24,26,35,-2
14,18,96,-4
16,88,76,-4
-14,6,21,-4
-16,91,70,-4
39,70,90,-4
27,47,9,+1
-9,5,60,-4
3,13,71,-4
16,89,92,-4
37,54,22,-1
-2,59,89,-4
-10,83,6,-4
-12,40,66,-4
-6,8,50,-4
-18,20,12,-4
-4,93,21,-4
40,2,59,-4
15,34,15,-4
5,34,37,-4
26,18,43,-2
-16,43,40,-1
6,21,81,-4
-6,70,2,-4
5,11,4,-4
31,97,82,-4
-15,95,50,-4
42,42,88,-4
-7,96,79,-4
-5,6,57,-4
26,59,0,-4
25,33,80,-4
-7,71,101,-4
28,54,3,-3
51,71,59,-4
-16,6,1,-4
35,56,39,-4
-5,6,44,-4
18,80,20,-4
4,33,17,-4
35,30,3,-4
16,56,51,-4
-18,52,1,-4
7,25,47,-4
7,34,0,-4
29,92,32,-2
35,92,40,-4
7,17,5,-4
20,100,48,-4
45,69,95,-4
48,58,92,-4
26,47,69,-3
-1,89,82,-4
-6,27,92,-4
9,90,1,-4
5,10,73,-4
49,18,74,-4
-14,97,81,-4
0,55,31,-1
-17,66,66,-4
3,88,24,-4
3,61,10,-4
11,79,97,-4
49,83,35,-4
44,53,39,-1
-2,14,18,-4
14,92,35,-4
35,12,95,-4
20,52,83,-4
27,92,40,-2
-17,80,94,-4
43,5,87,-4
47,97,69,-4
-11,42,57,-4
19,26,94,-4
-4,37,54,-1
28,8,68,-4
-14,76,45,-4
-3,22,95,-4
3,28,34,-4
47,69,75,-4
39,32,73,-4
35,64,66,-4
25,94,32,-2
8,76,52,-4
-8,44,20,-1
-9,35,65,-4
-4,81,90,-4
13,96,4,-4
-18,89,90,-4
51,16,73,-4
2,58,50,-4
-9,79,9,-4
35,27,91,-4
26,71,9,-2
-11,54,54,-1
28,34,100,-4
14,54,82,-4
29,43,79,-3
-13,11,72,-4
31,94,45,-4
-1,88,28,-4
-2,91,98,-4
4,21,64,-4
25,90,81,-4
-12,22,99,-4
2,0,78,-4
46,54,35,-1
-6,80,15,-4
6,82,91,-4
22,81,78,-4
-1,51,37,-1
2,22,96,-4
-12,88,94,-4
25,9,82,-4
47,71,82,-4
-14,90,76,-4
-14,74,90,-4
8,81,56,-4
30,92,1,-4
17,51,8,-1
23,25,26,-2
48,62,60,-4
10,52,101,-4
8,66,54,-4
8,20,43,-4
-14,84,38,-4
41,13,41,-4
-9,49,0,-4
43,101,82,-4
-7,20,94,-4
4,22,79,-4
17,20,56,-4
-8,74,90,-4
38,8,99,-4
-6,48,65,-4
28,9,29,-2
-18,53,99,-4
50,79,9,-4
19,16,80,-4
13,52,91,-4
8,61,69,-4
0,94,73,-4
